module	monet_type	experiment_info	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	rank	P	N	tp	fp	fn	tn	tot_pop_valid	mcc	row_rank_p	row_rank_mcc	top_go	top_kegg	top_reac	goslim_pir	genes
41	M1	e019_M1	TRUE	2.1797104448821103e-8	8	50	5	0.1	0.625	GO:0043101	GO:BP	purine-containing compound salvage	16324	11112	NA	0.08196721311475409	0.0967741935483871	6	8	16316	5	45	3	16271	16324	0.24921775835261412	2	1	GO:0043101	-	-	GO:0006082;GO:0043101;GO:0006793	ENSG00000171497;ENSG00000198805;ENSG00000206075;ENSG00000173992;ENSG00000166741;ENSG00000120053;ENSG00000079739;ENSG00000112335;ENSG00000159335;ENSG00000106853;ENSG00000147164;ENSG00000142634;ENSG00000170502;ENSG00000042493;ENSG00000087842;ENSG00000156110;ENSG00000166800;ENSG00000163281;ENSG00000156136;ENSG00000177156;ENSG00000120437;ENSG00000172009;ENSG00000149313;ENSG00000054148;ENSG00000120686;ENSG00000165704;ENSG00000139684;ENSG00000240344;ENSG00000135069;ENSG00000244462;ENSG00000213145;ENSG00000196839;ENSG00000104472;ENSG00000137944;ENSG00000163655;ENSG00000167699;ENSG00000014641;ENSG00000130313;ENSG00000197894;ENSG00000169299;ENSG00000105220;ENSG00000103876;ENSG00000148834;ENSG00000180957;ENSG00000180817;ENSG00000126088;ENSG00000125166;ENSG00000173221;ENSG00000035687;ENSG00000099810;ENSG00000198931;ENSG00000117448;ENSG00000164111;ENSG00000182919
42	M1	e019_M1	TRUE	8.163792865001212e-35	118	46	23	0.5	0.19491525423728817	GO:0000956	GO:BP	nuclear-transcribed mRNA catabolic process	16324	274	NA	0.02941176470588235	0.04347826086956521	3	118	16206	23	23	95	16183	16324	0.30922281878757274	3	2	GO:0000956	-	-	GO:0009057;GO:0016070;GO:0050789;GO:0065008	ENSG00000100038;ENSG00000116698;ENSG00000120727;ENSG00000075975;ENSG00000114127;ENSG00000153250;ENSG00000101901;ENSG00000183496;ENSG00000128016;ENSG00000125107;ENSG00000131503;ENSG00000070366;ENSG00000111596;ENSG00000138767;ENSG00000184708;ENSG00000084070;ENSG00000187742;ENSG00000125386;ENSG00000144580;ENSG00000188425;ENSG00000157106;ENSG00000163694;ENSG00000198952;ENSG00000159592;ENSG00000055917;ENSG00000198265;ENSG00000078177;ENSG00000100226;ENSG00000080802;ENSG00000154640;ENSG00000166889;ENSG00000134644;ENSG00000134744;ENSG00000132466;ENSG00000242265;ENSG00000100354;ENSG00000149115;ENSG00000130695;ENSG00000092345;ENSG00000064655;ENSG00000076067;ENSG00000198791;ENSG00000155508;ENSG00000254726;ENSG00000152520;ENSG00000182973;ENSG00000122299;ENSG00000179912;ENSG00000161847;ENSG00000083544;ENSG00000113300;ENSG00000272886;ENSG00000126070
43	M1	e019_M1	TRUE	1.938783555038761e-49	92	38	28	0.7368421052631579	0.30434782608695654	REAC:R-HSA-141424	REAC	Amplification of signal from the kinetochores	10790	138	NA	0	0.02272727272727272	1.5	92	10698	28	10	64	10688	10790	0.4709155938097936	1	1	-	-	REAC:R-HSA-141424	GO:0051276;GO:0007059;GO:0050789;GO:0000280	ENSG00000164109;ENSG00000115163;ENSG00000151725;ENSG00000169679;ENSG00000080986;ENSG00000161888;ENSG00000125864;ENSG00000142856;ENSG00000086827;ENSG00000196642;ENSG00000155833;ENSG00000133059;ENSG00000161654;ENSG00000178053;ENSG00000160783;ENSG00000123219;ENSG00000197951;ENSG00000188312;ENSG00000138092;ENSG00000153044;ENSG00000156384;ENSG00000102901;ENSG00000203760;ENSG00000122952;ENSG00000149636;ENSG00000125652;ENSG00000143228;ENSG00000120334;ENSG00000188282;ENSG00000015676;ENSG00000168209;ENSG00000137812;ENSG00000125817;ENSG00000031691;ENSG00000187240;ENSG00000138621;ENSG00000100426;ENSG00000117697;ENSG00000166451;ENSG00000102384;ENSG00000128881;ENSG00000138036;ENSG00000167842;ENSG00000187792;ENSG00000145241;ENSG00000174442;ENSG00000184445;ENSG00000172733;ENSG00000100162;ENSG00000124541;ENSG00000188158;ENSG00000164296
43	M1	e019_M1	TRUE	5.621827707890327e-17	17	41	9	0.2195121951219512	0.5294117647058824	GO:0051383	GO:BP	kinetochore organization	16324	14461	NA	0.19540229885057472	0.20454545454545456	18	17	16307	9	32	8	16275	16324	0.3398859194587252	2	1	GO:0051383	-	-	GO:0051276;GO:0007059;GO:0050789;GO:0000280	ENSG00000164109;ENSG00000115163;ENSG00000151725;ENSG00000169679;ENSG00000080986;ENSG00000161888;ENSG00000125864;ENSG00000142856;ENSG00000086827;ENSG00000196642;ENSG00000155833;ENSG00000133059;ENSG00000161654;ENSG00000178053;ENSG00000160783;ENSG00000123219;ENSG00000197951;ENSG00000188312;ENSG00000138092;ENSG00000153044;ENSG00000156384;ENSG00000102901;ENSG00000203760;ENSG00000122952;ENSG00000149636;ENSG00000125652;ENSG00000143228;ENSG00000120334;ENSG00000188282;ENSG00000015676;ENSG00000168209;ENSG00000137812;ENSG00000125817;ENSG00000031691;ENSG00000187240;ENSG00000138621;ENSG00000100426;ENSG00000117697;ENSG00000166451;ENSG00000102384;ENSG00000128881;ENSG00000138036;ENSG00000167842;ENSG00000187792;ENSG00000145241;ENSG00000174442;ENSG00000184445;ENSG00000172733;ENSG00000100162;ENSG00000124541;ENSG00000188158;ENSG00000164296
44	M1	e019_M1	TRUE	1.5448841213643353e-4	19	39	4	0.10256410256410256	0.21052631578947367	GO:0071786	GO:BP	endoplasmic reticulum tubular network organization	16324	17862	NA	0	0.5	1	19	16305	4	35	15	16270	16324	0.14553468105512588	1	1	GO:0071786	-	-	GO:0007029	ENSG00000169896;ENSG00000187713;ENSG00000213064;ENSG00000115255;ENSG00000166257;ENSG00000134198;ENSG00000168701;ENSG00000171045;ENSG00000135211;ENSG00000168476;ENSG00000145283;ENSG00000160131;ENSG00000160318;ENSG00000147676;ENSG00000184210;ENSG00000175514;ENSG00000104660;ENSG00000166091;ENSG00000137210;ENSG00000141699;ENSG00000130733;ENSG00000172057;ENSG00000132563;ENSG00000058799;ENSG00000119820;ENSG00000099194;ENSG00000148110;ENSG00000122490;ENSG00000100036;ENSG00000161558;ENSG00000170540;ENSG00000144035;ENSG00000107819;ENSG00000171928;ENSG00000179363;ENSG00000111371;ENSG00000086159;ENSG00000198326;ENSG00000092068;ENSG00000188822;ENSG00000170271;ENSG00000026652;ENSG00000188167;ENSG00000140688;ENSG00000198818;ENSG00000156738;ENSG00000080189;ENSG00000128699;ENSG00000164040;ENSG00000100652;ENSG00000173409;ENSG00000121680
45	M1	e019_M1	TRUE	4.930488778060105e-7	29	21	5	0.23809523809523808	0.1724137931034483	KEGG:04392	KEGG	Hippo signaling pathway - multiple species	8161	306	NA	0	0.25	1	29	8132	5	16	24	8116	8161	0.2001996453545238	1	1	-	KEGG:04392	-	GO:0036211;GO:0006793	ENSG00000187840;ENSG00000104375;ENSG00000101109;ENSG00000136280;ENSG00000052723;ENSG00000101265;ENSG00000082146;ENSG00000175183;ENSG00000115694;ENSG00000211455;ENSG00000160551;ENSG00000114978;ENSG00000153179;ENSG00000251369;ENSG00000266094;ENSG00000148426;ENSG00000115540;ENSG00000135932;ENSG00000196792;ENSG00000125846;ENSG00000114209;ENSG00000102572;ENSG00000163681;ENSG00000143079;ENSG00000173542;ENSG00000128578;ENSG00000090372;ENSG00000115808;ENSG00000154274;ENSG00000107551;ENSG00000111790;ENSG00000134602;ENSG00000130844;ENSG00000108306;ENSG00000077063;ENSG00000197472;ENSG00000074211;ENSG00000166856;ENSG00000169330;ENSG00000130479;ENSG00000129951;ENSG00000198964;ENSG00000143093;ENSG00000168306;ENSG00000167216;ENSG00000203772;ENSG00000175766;ENSG00000111203;ENSG00000169131;ENSG00000185669;ENSG00000100027
46	M1	e019_M1	TRUE	5.7098014454562894e-70	33	42	30	0.7142857142857143	0.9090909090909092	KEGG:04130	KEGG	SNARE interactions in vesicular transport	8161	267	NA	0	0.00909090909090909	1	33	8128	30	12	3	8116	8161	0.8049600777697485	1	1	-	KEGG:04130	-	GO:0016192;GO:0048284;GO:0061024;GO:0016050;GO:0006836;GO:0065008;GO:0051640;GO:0046903;GO:0022406	ENSG00000067715;ENSG00000092531;ENSG00000105402;ENSG00000101152;ENSG00000106089;ENSG00000120370;ENSG00000166900;ENSG00000124333;ENSG00000100568;ENSG00000102003;ENSG00000105675;ENSG00000124222;ENSG00000125814;ENSG00000108433;ENSG00000174132;ENSG00000111450;ENSG00000079950;ENSG00000151532;ENSG00000170310;ENSG00000099940;ENSG00000177951;ENSG00000053501;ENSG00000164506;ENSG00000118640;ENSG00000105829;ENSG00000113734;ENSG00000103496;ENSG00000117758;ENSG00000008282;ENSG00000105518;ENSG00000143740;ENSG00000168993;ENSG00000135823;ENSG00000172322;ENSG00000124164;ENSG00000049245;ENSG00000178750;ENSG00000073969;ENSG00000104915;ENSG00000145920;ENSG00000168818;ENSG00000108587;ENSG00000139190;ENSG00000168899;ENSG00000117533;ENSG00000265808;ENSG00000166405;ENSG00000162236;ENSG00000099365;ENSG00000132639;ENSG00000220205
46	M1	e019_M1	TRUE	1.978947616367097e-51	106	50	30	0.6	0.2830188679245283	GO:0090174	GO:BP	organelle membrane fusion	16324	19092	NA	0.0091743119266055	0.01818181818181818	2	106	16218	30	20	76	16198	16324	0.409579608615217	1	1	GO:0090174	-	-	GO:0016192;GO:0048284;GO:0061024;GO:0016050;GO:0006836;GO:0065008;GO:0051640;GO:0046903;GO:0022406	ENSG00000067715;ENSG00000092531;ENSG00000105402;ENSG00000101152;ENSG00000106089;ENSG00000120370;ENSG00000166900;ENSG00000124333;ENSG00000100568;ENSG00000102003;ENSG00000105675;ENSG00000124222;ENSG00000125814;ENSG00000108433;ENSG00000174132;ENSG00000111450;ENSG00000079950;ENSG00000151532;ENSG00000170310;ENSG00000099940;ENSG00000177951;ENSG00000053501;ENSG00000164506;ENSG00000118640;ENSG00000105829;ENSG00000113734;ENSG00000103496;ENSG00000117758;ENSG00000008282;ENSG00000105518;ENSG00000143740;ENSG00000168993;ENSG00000135823;ENSG00000172322;ENSG00000124164;ENSG00000049245;ENSG00000178750;ENSG00000073969;ENSG00000104915;ENSG00000145920;ENSG00000168818;ENSG00000108587;ENSG00000139190;ENSG00000168899;ENSG00000117533;ENSG00000265808;ENSG00000166405;ENSG00000162236;ENSG00000099365;ENSG00000132639;ENSG00000220205
46	M1	e019_M1	TRUE	1.6925084755911369e-19	202	37	18	0.4864864864864865	0.0891089108910891	REAC:R-HSA-6811442	REAC	Intra-Golgi and retrograde Golgi-to-ER traffic	10790	1202	NA	0.21100917431192664	0.21818181818181817	24	202	10588	18	19	184	10569	10790	0.20244309684980735	1	1	-	-	REAC:R-HSA-6811442	GO:0016192;GO:0048284;GO:0061024;GO:0016050;GO:0006836;GO:0065008;GO:0051640;GO:0046903;GO:0022406	ENSG00000067715;ENSG00000092531;ENSG00000105402;ENSG00000101152;ENSG00000106089;ENSG00000120370;ENSG00000166900;ENSG00000124333;ENSG00000100568;ENSG00000102003;ENSG00000105675;ENSG00000124222;ENSG00000125814;ENSG00000108433;ENSG00000174132;ENSG00000111450;ENSG00000079950;ENSG00000151532;ENSG00000170310;ENSG00000099940;ENSG00000177951;ENSG00000053501;ENSG00000164506;ENSG00000118640;ENSG00000105829;ENSG00000113734;ENSG00000103496;ENSG00000117758;ENSG00000008282;ENSG00000105518;ENSG00000143740;ENSG00000168993;ENSG00000135823;ENSG00000172322;ENSG00000124164;ENSG00000049245;ENSG00000178750;ENSG00000073969;ENSG00000104915;ENSG00000145920;ENSG00000168818;ENSG00000108587;ENSG00000139190;ENSG00000168899;ENSG00000117533;ENSG00000265808;ENSG00000166405;ENSG00000162236;ENSG00000099365;ENSG00000132639;ENSG00000220205
47	M1	e019_M1	TRUE	1.384049730082592e-31	79	23	18	0.782608695652174	0.2278481012658228	KEGG:03018	KEGG	RNA degradation	8161	211	NA	0	0.0101010101010101	1	79	8082	18	5	61	8077	8161	0.4196766541931736	1	1	-	KEGG:03018	-	GO:0009057;GO:0050789;GO:0042254;GO:0006396	ENSG00000065243;ENSG00000164167;ENSG00000225921;ENSG00000136147;ENSG00000149016;ENSG00000108813;ENSG00000114316;ENSG00000174891;ENSG00000111732;ENSG00000130935;ENSG00000183011;ENSG00000204120;ENSG00000077348;ENSG00000198546;ENSG00000120699;ENSG00000170860;ENSG00000106355;ENSG00000130332;ENSG00000171311;ENSG00000095059;ENSG00000166938;ENSG00000175324;ENSG00000135698;ENSG00000083520;ENSG00000134508;ENSG00000113119;ENSG00000123737;ENSG00000181817;ENSG00000100330;ENSG00000128534;ENSG00000075914;ENSG00000197223;ENSG00000131725;ENSG00000130713;ENSG00000126787;ENSG00000107371;ENSG00000075884;ENSG00000137574;ENSG00000071246;ENSG00000118242;ENSG00000115368;ENSG00000155858;ENSG00000183876;ENSG00000070526;ENSG00000151883;ENSG00000146376;ENSG00000223496;ENSG00000130305;ENSG00000067365;ENSG00000170324
47	M1	e019_M1	TRUE	6.404717430054927e-17	16	36	9	0.25	0.5625	REAC:R-HSA-429958	REAC	mRNA decay by 3' to 5' exoribonuclease	10790	2568	NA	0.02040816326530612	0.0303030303030303	3	16	10774	9	27	7	10747	10790	0.37367630395477136	2	1	-	-	REAC:R-HSA-429958	GO:0009057;GO:0050789;GO:0042254;GO:0006396	ENSG00000065243;ENSG00000164167;ENSG00000225921;ENSG00000136147;ENSG00000149016;ENSG00000108813;ENSG00000114316;ENSG00000174891;ENSG00000111732;ENSG00000130935;ENSG00000183011;ENSG00000204120;ENSG00000077348;ENSG00000198546;ENSG00000120699;ENSG00000170860;ENSG00000106355;ENSG00000130332;ENSG00000171311;ENSG00000095059;ENSG00000166938;ENSG00000175324;ENSG00000135698;ENSG00000083520;ENSG00000134508;ENSG00000113119;ENSG00000123737;ENSG00000181817;ENSG00000100330;ENSG00000128534;ENSG00000075914;ENSG00000197223;ENSG00000131725;ENSG00000130713;ENSG00000126787;ENSG00000107371;ENSG00000075884;ENSG00000137574;ENSG00000071246;ENSG00000118242;ENSG00000115368;ENSG00000155858;ENSG00000183876;ENSG00000070526;ENSG00000151883;ENSG00000146376;ENSG00000223496;ENSG00000130305;ENSG00000067365;ENSG00000170324
47	M1	e019_M1	TRUE	8.926363168115311e-15	8	44	7	0.1590909090909091	0.875	GO:0034475	GO:BP	U4 snRNA 3'-end processing	16324	9112	NA	0.08163265306122448	0.09090909090909093	9	8	16316	7	37	1	16279	16324	0.3725455211772352	3	1	GO:0034475	-	-	GO:0009057;GO:0050789;GO:0042254;GO:0006396	ENSG00000065243;ENSG00000164167;ENSG00000225921;ENSG00000136147;ENSG00000149016;ENSG00000108813;ENSG00000114316;ENSG00000174891;ENSG00000111732;ENSG00000130935;ENSG00000183011;ENSG00000204120;ENSG00000077348;ENSG00000198546;ENSG00000120699;ENSG00000170860;ENSG00000106355;ENSG00000130332;ENSG00000171311;ENSG00000095059;ENSG00000166938;ENSG00000175324;ENSG00000135698;ENSG00000083520;ENSG00000134508;ENSG00000113119;ENSG00000123737;ENSG00000181817;ENSG00000100330;ENSG00000128534;ENSG00000075914;ENSG00000197223;ENSG00000131725;ENSG00000130713;ENSG00000126787;ENSG00000107371;ENSG00000075884;ENSG00000137574;ENSG00000071246;ENSG00000118242;ENSG00000115368;ENSG00000155858;ENSG00000183876;ENSG00000070526;ENSG00000151883;ENSG00000146376;ENSG00000223496;ENSG00000130305;ENSG00000067365;ENSG00000170324
48	M1	e019_M1	TRUE	2.4088777544516254e-76	57	42	35	0.8333333333333334	0.6140350877192983	REAC:R-HSA-380108	REAC	Chemokine receptors bind chemokines	10790	332	NA	0	0.00609756097560975	1	57	10733	35	7	22	10726	10790	0.7140706425014122	1	1	-	-	REAC:R-HSA-380108	GO:0040011;GO:0002376;GO:0065009;GO:0050896;GO:0050789;GO:0044419	ENSG00000107562;ENSG00000156234;ENSG00000108702;ENSG00000131142;ENSG00000115009;ENSG00000169429;ENSG00000213088;ENSG00000172724;ENSG00000172156;ENSG00000186810;ENSG00000169245;ENSG00000163464;ENSG00000180871;ENSG00000163737;ENSG00000169248;ENSG00000124882;ENSG00000138755;ENSG00000262406;ENSG00000006606;ENSG00000124875;ENSG00000163739;ENSG00000038427;ENSG00000108700;ENSG00000129048;ENSG00000163736;ENSG00000137077;ENSG00000126353;ENSG00000145824;ENSG00000184451;ENSG00000151882;ENSG00000154645;ENSG00000174453;ENSG00000108691;ENSG00000163735;ENSG00000181374;ENSG00000102962;ENSG00000182585;ENSG00000117480;ENSG00000189377;ENSG00000163734;ENSG00000081041;ENSG00000109272;ENSG00000143185;ENSG00000213927;ENSG00000143184;ENSG00000110427;ENSG00000102970;ENSG00000106178;ENSG00000173578;ENSG00000183625
48	M1	e019_M1	TRUE	1.32535348377664e-73	98	45	40	0.8888888888888888	0.40816326530612246	KEGG:04061	KEGG	Viral protein interaction with cytokine and cytokine receptor	8161	249	NA	0.00613496932515337	0.01219512195121951	2	98	8063	40	5	58	8058	8161	0.5994565200620232	1	1	-	KEGG:04061	-	GO:0040011;GO:0002376;GO:0065009;GO:0050896;GO:0050789;GO:0044419	ENSG00000107562;ENSG00000156234;ENSG00000108702;ENSG00000131142;ENSG00000115009;ENSG00000169429;ENSG00000213088;ENSG00000172724;ENSG00000172156;ENSG00000186810;ENSG00000169245;ENSG00000163464;ENSG00000180871;ENSG00000163737;ENSG00000169248;ENSG00000124882;ENSG00000138755;ENSG00000262406;ENSG00000006606;ENSG00000124875;ENSG00000163739;ENSG00000038427;ENSG00000108700;ENSG00000129048;ENSG00000163736;ENSG00000137077;ENSG00000126353;ENSG00000145824;ENSG00000184451;ENSG00000151882;ENSG00000154645;ENSG00000174453;ENSG00000108691;ENSG00000163735;ENSG00000181374;ENSG00000102962;ENSG00000182585;ENSG00000117480;ENSG00000189377;ENSG00000163734;ENSG00000081041;ENSG00000109272;ENSG00000143185;ENSG00000213927;ENSG00000143184;ENSG00000110427;ENSG00000102970;ENSG00000106178;ENSG00000173578;ENSG00000183625
48	M1	e019_M1	TRUE	4.193991174236928e-56	68	49	29	0.5918367346938775	0.4264705882352941	GO:0070098	GO:BP	chemokine-mediated signaling pathway	16324	16835	NA	0.03680981595092025	0.04268292682926829	7	68	16256	29	20	39	16236	16324	0.5006533789413857	4	1	GO:0070098	-	-	GO:0040011;GO:0002376;GO:0065009;GO:0050896;GO:0050789;GO:0044419	ENSG00000107562;ENSG00000156234;ENSG00000108702;ENSG00000131142;ENSG00000115009;ENSG00000169429;ENSG00000213088;ENSG00000172724;ENSG00000172156;ENSG00000186810;ENSG00000169245;ENSG00000163464;ENSG00000180871;ENSG00000163737;ENSG00000169248;ENSG00000124882;ENSG00000138755;ENSG00000262406;ENSG00000006606;ENSG00000124875;ENSG00000163739;ENSG00000038427;ENSG00000108700;ENSG00000129048;ENSG00000163736;ENSG00000137077;ENSG00000126353;ENSG00000145824;ENSG00000184451;ENSG00000151882;ENSG00000154645;ENSG00000174453;ENSG00000108691;ENSG00000163735;ENSG00000181374;ENSG00000102962;ENSG00000182585;ENSG00000117480;ENSG00000189377;ENSG00000163734;ENSG00000081041;ENSG00000109272;ENSG00000143185;ENSG00000213927;ENSG00000143184;ENSG00000110427;ENSG00000102970;ENSG00000106178;ENSG00000173578;ENSG00000183625
49	M1	e019_M1	TRUE	4.861785410013705e-13	35	45	9	0.2	0.2571428571428571	GO:0086010	GO:BP	membrane depolarization during action potential	16324	18878	NA	0.01162790697674418	0.02298850574712643	2	35	16289	9	36	26	16253	16324	0.22489862057316	2	1	GO:0086010	-	-	GO:0032501;GO:0065008;GO:0050789;GO:0006811	ENSG00000134121;ENSG00000134115;ENSG00000165029;ENSG00000107679;ENSG00000153822;ENSG00000157551;ENSG00000177807;ENSG00000101400;ENSG00000172575;ENSG00000168135;ENSG00000119326;ENSG00000162383;ENSG00000151150;ENSG00000161647;ENSG00000108852;ENSG00000007314;ENSG00000123700;ENSG00000149091;ENSG00000111181;ENSG00000104863;ENSG00000198947;ENSG00000177238;ENSG00000111052;ENSG00000181790;ENSG00000100427;ENSG00000134769;ENSG00000172164;ENSG00000183873;ENSG00000168807;ENSG00000185053;ENSG00000198569;ENSG00000172554;ENSG00000136531;ENSG00000150054;ENSG00000148943;ENSG00000107282;ENSG00000105711;ENSG00000182533;ENSG00000159261;ENSG00000184185;ENSG00000260458;ENSG00000147481;ENSG00000144452;ENSG00000171227;ENSG00000144136;ENSG00000177098;ENSG00000144285;ENSG00000162461;ENSG00000154330
49	M1	e019_M1	TRUE	1.0771445589436479e-9	31	33	7	0.21212121212121213	0.2258064516129032	REAC:R-HSA-445095	REAC	Interaction between L1 and Ankyrins	10790	1159	NA	0.16279069767441862	0.1724137931034483	15	31	10759	7	26	24	10733	10790	0.21653480944593848	2	1	-	-	REAC:R-HSA-445095	GO:0032501;GO:0065008;GO:0050789;GO:0006811	ENSG00000134121;ENSG00000134115;ENSG00000165029;ENSG00000107679;ENSG00000153822;ENSG00000157551;ENSG00000177807;ENSG00000101400;ENSG00000172575;ENSG00000168135;ENSG00000119326;ENSG00000162383;ENSG00000151150;ENSG00000161647;ENSG00000108852;ENSG00000007314;ENSG00000123700;ENSG00000149091;ENSG00000111181;ENSG00000104863;ENSG00000198947;ENSG00000177238;ENSG00000111052;ENSG00000181790;ENSG00000100427;ENSG00000134769;ENSG00000172164;ENSG00000183873;ENSG00000168807;ENSG00000185053;ENSG00000198569;ENSG00000172554;ENSG00000136531;ENSG00000150054;ENSG00000148943;ENSG00000107282;ENSG00000105711;ENSG00000182533;ENSG00000159261;ENSG00000184185;ENSG00000260458;ENSG00000147481;ENSG00000144452;ENSG00000171227;ENSG00000144136;ENSG00000177098;ENSG00000144285;ENSG00000162461;ENSG00000154330
50	M1	e019_M1	TRUE	8.889748754814845e-22	74	45	15	0.3333333333333333	0.20270270270270271	GO:0042273	GO:BP	ribosomal large subunit biogenesis	16324	10643	NA	0	0.04761904761904761	1	74	16250	15	30	59	16220	16324	0.25734066587248305	1	1	GO:0042273	-	-	GO:0042254;GO:0006396	ENSG00000111615;ENSG00000105373;ENSG00000132275;ENSG00000163563;ENSG00000187531;ENSG00000124214;ENSG00000106344;ENSG00000169714;ENSG00000173145;ENSG00000115816;ENSG00000164346;ENSG00000104356;ENSG00000163565;ENSG00000100029;ENSG00000121481;ENSG00000014164;ENSG00000109685;ENSG00000136271;ENSG00000142864;ENSG00000138442;ENSG00000197498;ENSG00000128191;ENSG00000080608;ENSG00000171490;ENSG00000113460;ENSG00000052749;ENSG00000148773;ENSG00000165732;ENSG00000103550;ENSG00000198042;ENSG00000168298;ENSG00000130826;ENSG00000188976;ENSG00000053372;ENSG00000173933;ENSG00000088205;ENSG00000140632;ENSG00000111641;ENSG00000134697;ENSG00000099284;ENSG00000124610;ENSG00000117395;ENSG00000125485;ENSG00000123064;ENSG00000132382;ENSG00000108592;ENSG00000167881;ENSG00000188739;ENSG00000155438
51	M1	e019_M1	TRUE	3.341119200418293e-28	96	43	20	0.46511627906976744	0.20833333333333337	REAC:R-HSA-975956	REAC	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	10790	1521	NA	0	0.01298701298701298	1	96	10694	20	23	76	10671	10790	0.3073122374919436	1	1	-	-	REAC:R-HSA-975956	GO:0042254;GO:0006396;GO:0006412	ENSG00000178999;ENSG00000161970;ENSG00000122406;ENSG00000233927;ENSG00000179041;ENSG00000055130;ENSG00000163938;ENSG00000137807;ENSG00000104872;ENSG00000181163;ENSG00000110700;ENSG00000112984;ENSG00000101421;ENSG00000086102;ENSG00000108107;ENSG00000198373;ENSG00000170004;ENSG00000125691;ENSG00000115232;ENSG00000143621;ENSG00000100138;ENSG00000108298;ENSG00000037241;ENSG00000108829;ENSG00000101361;ENSG00000213741;ENSG00000115268;ENSG00000063177;ENSG00000111530;ENSG00000089009;ENSG00000142937;ENSG00000129351;ENSG00000153187;ENSG00000122966;ENSG00000104852;ENSG00000169564;ENSG00000138326;ENSG00000070756;ENSG00000265681;ENSG00000099783;ENSG00000137154;ENSG00000198901;ENSG00000144713;ENSG00000105193;ENSG00000164587;ENSG00000145220;ENSG00000186298;ENSG00000115053;ENSG00000164695
51	M1	e019_M1	TRUE	6.369406718844135e-27	157	49	21	0.42857142857142855	0.1337579617834395	GO:0002181	GO:BP	cytoplasmic translation	16324	746	NA	0.03947368421052631	0.05194805194805195	4	157	16167	21	28	136	16139	16324	0.23554050386978012	1	1	GO:0002181	-	-	GO:0042254;GO:0006396;GO:0006412	ENSG00000178999;ENSG00000161970;ENSG00000122406;ENSG00000233927;ENSG00000179041;ENSG00000055130;ENSG00000163938;ENSG00000137807;ENSG00000104872;ENSG00000181163;ENSG00000110700;ENSG00000112984;ENSG00000101421;ENSG00000086102;ENSG00000108107;ENSG00000198373;ENSG00000170004;ENSG00000125691;ENSG00000115232;ENSG00000143621;ENSG00000100138;ENSG00000108298;ENSG00000037241;ENSG00000108829;ENSG00000101361;ENSG00000213741;ENSG00000115268;ENSG00000063177;ENSG00000111530;ENSG00000089009;ENSG00000142937;ENSG00000129351;ENSG00000153187;ENSG00000122966;ENSG00000104852;ENSG00000169564;ENSG00000138326;ENSG00000070756;ENSG00000265681;ENSG00000099783;ENSG00000137154;ENSG00000198901;ENSG00000144713;ENSG00000105193;ENSG00000164587;ENSG00000145220;ENSG00000186298;ENSG00000115053;ENSG00000164695
52	M1	e019_M1	TRUE	1.0589744011387005e-7	24	47	6	0.1276595744680851	0.25	GO:0018279	GO:BP	protein N-linked glycosylation via asparagine	16324	5628	NA	0.05714285714285714	0.08333333333333333	3	24	16300	6	41	18	16259	16324	0.1769748699343614	2	1	GO:0018279	-	-	GO:0051641;GO:0036211;GO:0009059	ENSG00000196549;ENSG00000206503;ENSG00000119977;ENSG00000114902;ENSG00000129128;ENSG00000151490;ENSG00000162736;ENSG00000139921;ENSG00000023171;ENSG00000143641;ENSG00000140612;ENSG00000089351;ENSG00000116729;ENSG00000118363;ENSG00000102595;ENSG00000102158;ENSG00000118705;ENSG00000130193;ENSG00000185825;ENSG00000204525;ENSG00000074695;ENSG00000134153;ENSG00000141458;ENSG00000084073;ENSG00000017260;ENSG00000183291;ENSG00000169446;ENSG00000161671;ENSG00000014257;ENSG00000164953;ENSG00000157916;ENSG00000214736;ENSG00000112697;ENSG00000204852;ENSG00000116138;ENSG00000125304;ENSG00000125912;ENSG00000110917;ENSG00000163527;ENSG00000134825;ENSG00000168778;ENSG00000127463;ENSG00000132182;ENSG00000067167;ENSG00000244038;ENSG00000269058;ENSG00000025796;ENSG00000143819;ENSG00000136731
